13947144	09968575	14308273	12140387	10904381	14457125	13169511	11150014	10041238	14041585	14740074
14267904	14267904	08562482	09146819	10176179	09824810	09522269	10068465	11091258	10217600	10175844
14509602	06928507	11595370	13461804	11200721	11772223	13045373	10614802	09149666	12843851	12132510
14462509	14462509	09832630	09266652	09878893	14517781	12706833	08023862	11892808	10758224	08993178
14327854	14327854	11439276	11607013	08258637	12272171	10181301	09480491	14539860	07753659	14054946
13964405	10917141	10765027	11320303	09262187	09009335	09815862	09013691	11024678	10643675	13945076
14508011	13164744	07069358	07954605	14161611	12389378	12420046	06370897	14161570	07213213	11525737
14509820	14107773	14488012	13347447	14098121	13672140	14509820	14030697	14106829	13452000	14106549
13952678	13952678	12344479	12472386	11319593	12527602	11905510	13690250	13491254	12585582	12411128
14169226	14169226	14740750	14336550	13316673	13738938	13419797	13064140	14663215	13742285	13228997
14325427	13593255	14325427	14624515	14015828	14943160	12684560	11201209	14608798	14195828	09427138
14334623	13275697	13035753	12944887	11958562	13207209	10248553	13592806	13283090	12479655	10648194
14330859	13751168	13448056	13712428	09225828	08713074	08327480	13052971	09742090	12461193	14192239
14366908	14366908	14310826	14345875	12289796	11166198	13430280	13310871	09712193	12622078	12461164
14178282	12981502	12981491	11617744	12204809	14077191	13592347	14100031	13615641	14079316	14178282
14178282	12981502	12981491	11617744	12204809	14077191	13592347	14100031	13615641	14079316	14178282
14513810	13545354	13796044	13633671	14513810	13955556	14954465	13767217	14727230	14467537	12349055
14514893	08119671	11984012	06354034	14514893	11314135	11607328	11955235	12219388	12344563	10891626
14311697	09599994	07466915	07186237	07295265	11495454	14201641	12882449	12908198	12251735	12390257
14322158	14322158	13423382	09842141	14320818	14540483	10278906	12474700	14489812	10300036	14788880
14514358	14259494	11340180	12080008	12629755	12903922	12903945	11604490	12725625	11015140	13036559
14483520	13317401	14483520	13235366	14592306	13107191	13373766	13317323	12132631	13370691	10908917
14336613	14336613	14446602	10428692	14251637	11663831	09790298	09149319	09361645	07681258	09789342
14361988	13984604	13691038	12733753	13388651	13882412	14361988	13530727	14522789	13503439	14236604
14218751	08527093	06301794	06321500	10588103	14403405	09716416	08802255	09326150	07739791	14339443
14218751	08527093	06301794	06321500	10588103	14403405	09716416	08802255	09326150	07739791	14339443
14513834	13766141	14513834	13799539	13680575	14010991	12591534	14617174	13452516	14332266	14479404
14456992	13843817	13247869	12946515	10922140	12946526	14733780	09258891	12946543	14101287	13707331
13948914	13948914	12430253	10389264	11872292	09735338	07867461	09102499	09136831	06141616	06557459
13953473	13953473	14331799	12002755	14994707	14059022	08751910	13901853	13339587	13212121	13164807
14494180	13038473	10192276	10816271	12212798	12789691	11273248	13088610	10231041	10151915	10696826
14485049	13720249	12636980	11657696	11715365	13226148	12163033	12132068	12939251	11830260	14040043
13951801	13106359	12508607	13906352	09024807	09513762	12857172	13480701	13040712	10075472	08659384
14176026	14176026	14196512	13728549	12833133	13746853	14487287	12219990	13085776	14444155	14824896
14340303	13427521	14340303	14975142	07566923	11301240	09910182	12644779	12869496	12610804	08156341
13950223	11876688	13950223	10887599	14504612	14660535	08964784	10288668	10860813	11060017	12147418
14488494	08081484	12023321	08476948	08009521	14058518	12539160	13829378	12114667	12335538	13333742
14460426	11021070	09696619	10959975	11501314	12153495	10627179	14829764	10267319	10683353	12153263
14338575	08066888	08685668	09893724	07691802	08239271	07716785	12924263	07547828	10215187	11199293
14314035	09879076	12365874	07719430	14169592	07972671	08300132	12039711	08346829	12905873	09218303
14517407	13960038	13231194	14517407	11158022	14227986	13175230	09208271	08370611	14144953	09055692
14489526	10305689	07827433	05720235	09008328	06801548	08730300	13104494	07261209	06312074	06698999
14228319	14228319	14816129	14308706	14089948	13400097	09451356	09082036	14939463	14836147	14104876
14445165	13885595	12492786	14167680	10393024	10889829	12757352	13131736	14657074	10954184	14043855
14518094	14518094	13872498	14727251	14566197	12218239	14474839	13300002	14924415	12668554	13554264
14516598	12257175	14204145	13317697	10829173	12662485	11829310	11229524	13967705	12926678	12081931
13955382	14249959	10709113	12500915	12431571	12332579	06069349	13313806	12433431	08547881	08642134
14519622	09212084	13412714	11160698	13403591	14255948	12013514	13628251	14098290	12645981	12652275
14519622	09212084	13412714	11160698	13403591	14255948	12013514	13628251	14098290	12645981	12652275
14322990	13680781	10426023	09551362	13244120	13495206	09501411	14802790	13133536	13528976	08646512
14519902	13784220	14519902	10797463	13351101	13098925	13081115	11430243	12122531	12409968	08922384
14449806	14449806	12128230	07742918	07751991	08603261	12878979	11516733	14251052	13052971	13232839
14339013	06817237	12683053	11066033	14824565	10810668	14855984	14824702	14855978	10997905	14771547
14096286	10710199	11616808	11566688	11320303	14488295	11163894	09313166	13185517	10746881	11615750
14520286	13425221	13594296	13236656	13412714	14255948	14583771	12633990	09276777	11319531	09731169
14191978	09032398	11763801	13151316	08615388	10820826	10747189	10376483	10605163	09638989	12237276
14325049	10056729	10706068	11209120	10644882	11222624	10054130	13456463	13795333	12553897	12634589
14339653	12833470	13784733	10262865	13389878	14379626	13906930	12186129	12684160	14648636	13940070
14519192	13616522	14519192	14446344	13369643	14454739	14548298	11946010	14449381	13369423	11110468
14332219	12230685	11826246	08906270	12252548	13244235	11432397	12323114	12238690	11942742	12201384
14328913	14328913	12702205	12702213	12702199	11962060	14516759	13613320	13340391	11944834	14321532
14076340	14076340	14016385	13613652	12344091	14177750	11819566	12982409	12962437	11964136	14167700
14518797	14047074	13832592	13621074	13832448	13621061	13465845	13620846	13832293	13465826	13465818
14450222	12927837	11277507	12477232	13792039	06769306	14450222	11722085	12932542	08386384	10184743
14446780	14446780	13198991	08810461	13732713	14120274	10709109	14519630	14228200	13206203	11865432
14519622	09212084	13412714	11160698	13403591	14255948	12013514	13628251	14098290	12645981	12652275
13954140	13954140	11508419	10327366	08378224	13325159	10329789	09434821	14050394	12387626	07513625
14117030	14117030	14761844	14115369	14074919	13898306	13023239	12957378	12852530	13982510	13014708
14285920	14449429	12588802	12214010	11408693	12368806	12946773	13043415	13434604	12191244	11854099
14453480	13511624	13513852	13409863	12978160	09398027	09166968	10053160	10707009	08754804	13543704
14453889	13371690	14713803	13052112	13316071	12875308	12979657	12979647	11944309	12979655	12979646
14456169	13938642	10981559	11850928	11028588	10095111	11063730	14422831	10857983	10354110	08846099
13987591	13987591	07865275	07206055	07260762	11276248	07976335	06385137	09689059	07974873	12792837
14447875	14043192	06655638	09577717	09348572	05765484	13562297	07669425	07481255	13568451	11705108
14524224	14524224	13211542	14972780	14227304	13211504	13295469	14459548	13207449	14474365	12549603
14159114	14920077	14721077	13943685	11378486	14497372	14035771	14458304	13753449	12564004	12638579
14524040	11644324	12085527	13182796	13610498	10770394	11406747	10247626	12241360	13020488	10247284
14449889	08733096	09951162	10959976	08704345	09686668	14416005	12372377	13703524	09105044	11167112
14522789	13503439	13382982	14522789	13990334	12733775	14112981	13388651	13382986	14504965	11792896
13959882	13959882	14728189	14662417	11270192	11455343	12946992	08032500	12830178	09875517	06321500
13962622	12422298	13962622	13345247	12770741	08568213	14507201	09216780	11563729	11017125	13863394
14493849	13720362	12318165	12651688	13717383	10758523	13717429	13618182	11330660	13604436	14569035
13959777	13959777	14672865	13670951	11888720	13487268	11946010	13299446	14071674	14680482	12102871
14309385	09400685	10164205	09207472	10241115	09954251	12188766	10261344	09517083	10664379	11422856
14524966	13438731	14524966	14850062	09374894	09034316	12207949	10358617	09879076	12078739	08752631
13961336	13452516	14709488	13961336	13370231	11618601	13206523	11965582	13851113	14340267	13417299
14522664	14542191	14259629	13572866	10936196	10674317	12956393	12954229	12683613	12005483	14522760
14081647	14081647	14279847	07865884	14106813	14954257	13723653	13341299	14107958	07940214	14569801
14076545	11878904	12486281	12647951	14136582	11850754	12949194	13608150	12215738	12327754	11586510
13485397	13485397	10553223	14649591	14772916	11724740	09146819	13683239	09522269	13622513	09756721
14524503	14104933	13100906	14524503	12255322	12134780	13439271	09059754	13104262	14074820	07500601
14109582	14109582	14702380	10876778	14136997	14086506	14570997	14696030	13270196	14084243	13672528
14096801	12914164	14297336	13717470	11730275	14688749	13717944	13714331	14567706	14696030	12078257
14336337	10063069	11317429	11650120	07615876	10283992	10473875	09266072	13243245	07268499	07759640
14341601	12172887	10315370	14195010	13188651	10965985	10749298	13334241	13329772	08536373	13285088
14517424	14102172	14517424	14090387	14090445	14086472	14103620	10493437	14160962	14110341	14103601
14494320	11024848	12476367	10330425	12256211	10180046	07412305	07630439	09031603	07133709	07819206
14333334	13086560	14333334	10169237	11833138	08280953	08484354	09832447	08698251	09316450	08435074
14521743	09862733	09209651	09496081	09982574	09878657	10065122	09259001	08868651	10971133	12793051
14514207	14514207	13719044	11351450	11761577	10741787	09231339	12495723	10183407	10183465	09349709
14016305	14016305	13826553	11618948	10092714	10191775	12468301	10191774	12123083	09583097	11390896
14075910	14573795	14075910	08753293	09217574	14508584	11616817	11314135	11607328	12219388	13717546
14274953	14274953	14290974	13528842	13861449	12769744	13870207	10063822	12936292	14493478	13563756
14130496	14130496	14130631	14420903	14771627	14787262	14117007	13318333	14782284	13501241	13884095
14455697	14323902	14151093	14019889	13118312	13891897	14455697	13795788	12962668	14482425	12775482
14496404	14657275	13533304	13528846	14249329	14466314	13188215	14049194	13101387	12355646	14352931
14496500	09916518	08685668	08944136	12462909	10387075	09406794	08947731	08473953	07738538	09406791
14526460	14610008	08846099	13825644	14852976	14021314	13437003	12724047	14026275	13461798	12269027
14527137	13115883	14186194	13457711	12369240	13133891	11390441	11564460	07599333	11673773	14706852
14496490	13654486	11499727	12838031	13723210	12943918	12963921	14704685	12003276	12406568	13789444
14148362	14148362	13176775	11771146	13192798	14184189	13601871	12078739	12622863	11643022	10426833
14527450	12436515	14728328	13176896	13051784	09838355	13050655	11395855	13598364	07170028	12565801
14531025	13751549	14531025	07675665	10904876	12201835	06717363	06076845	08062754	07868732	06769092
14207470	14207470	11558447	10461265	11446925	11360741	11964522	08970703	11162152	13928087	11983913
14385805	14459562	12771925	11298063	13707137	12369247	14137410	13968641	13159067	13421271	11359519
14024102	11574337	09882244	09510786	13204072	12698293	13865306	11374000	07431420	13153538	14013734
13966294	13966294	11404471	11776497	14209384	12147494	10439519	13974909	09252930	13800760	12662441
14527079	09572325	05711301	08344572	12958730	14527079	13603882	11064495	11969273	08200582	12608018
14377263	06808144	08579605	12183128	08009594	12547521	10770899	14370529	10985219	05807693	10898746
14283833	13630619	14170972	12659775	14283833	14638741	14491302	13690678	13427293	13830778	13784636
13968348	11949962	12006204	11759622	13757137	07959852	07866651	12493179	11285598	13315742	13963631
14149470	13605779	14481953	13198241	13706701	11779951	11637791	12361195	12463561	12119412	13279451
14278743	12138503	13340391	12400847	14062088	12034876	12702205	12702213	12702199	12695525	11962060
13969626	13969626	14704986	14704982	13253855	14180252	14180272	11782149	10653892	10091927	10838962
13969810	13969810	06127362	13685737	10162664	07127389	06896954	14655095	12277123	09372051	08181261
14326869	11749162	11126247	10905903	14326869	11618937	09886718	14312837	11074730	14159420	10421756
13967879	13967879	12870925	13765704	12320667	14828364	12926965	13407848	10392413	11616499	09528143
13967908	13967908	07194707	09709401	13662551	09226397	12891644	12125875	12355121	09266072	08920604
14267879	14267879	13717160	07901279	07901275	11302606	12252970	09781175	13172592	13090776	13168699
14492622	11375831	12107177	12868346	11861013	12192312	14177231	12411820	11849565	11564948	12774762
14527170	13596704	14526201	12703071	13718663	14933452	12246093	14296850	12114659	09434688	12592396
13968850	12370051	13968850	06047397	14331233	13098925	06617217	10183296	10643383	08240549	13064160
13971177	12384309	12384329	12384292	12651146	12384330	12384299	13960807	13323911	08951503	11830010
14463768	14463768	14690591	14049336	14071949	14471037	13949872	13342816	14155392	14660118	14985278
14348948	14348948	06647247	14374250	14692099	11912906	12634630	13260560	14239353	07290520	06509805
14528388	14249959	10709113	12500915	12431571	12332579	06069349	13313806	12433431	08547881	08642134
14463262	11922092	14397106	09275868	14463262	14744297	14006548	12028585	14014260	10829173	13014436
14513821	12812915	13633671	09110866	13723210	11499727	12838031	13654486	12963921	12943918	14043502
14513709	11971374	14523938	13783399	08921726	09688466	11164345	13280681	08360944	11326009	10711844
13975380	07247390	08774819	08774713	08223085	13975380	13667430	07531386	06674903	13851219	12893535
14513721	14058328	14093072	14065479	14656115	14578566	14142158	14604116	14044593	14554759	14200348
14530638	14157550	14489531	11444355	13401113	12113994	10988785	08139718	14627448	12636912	13921554
14468503	13670951	12265580	13549319	13670818	09181119	14183541	14564050	12426151	13232048	11946010
14503424	11162152	13419443	09692010	12563434	09489178	08993223	10352211	14140544	13538438	12851805
13972032	08740146	14457119	13341846	14468832	11441724	12814228	13093726	14957585	13181639	09046059
14450674	11452549	14515233	14465539	09306727	13601088	11618038	14434279	09494361	09713339	09567009
14500914	13214260	13846169	14500914	13086397	14490679	13094953	13591226	13661998	13676575	14017001
14532828	14855462	14555056	10353554	12946875	13655979	14445416	09306097	08549990	07518349	13091681
14464423	09187610	06582642	06336991	14014069	07901296	06094619	12003111	11642896	11703639	07977171
14526581	12902402	13365983	13166091	12344063	13710505	10269244	11404062	13927468	09862532	09071310
14530204	13226380	14530204	13610897	14819448	14819450	14015986	14857497	13710505	14083777	13599951
14532311	08344572	08035638	08073510	13961225	09572325	11262728	08200582	14164298	10866195	10920387
14528343	14712083	14528078	13731716	14528343	14523286	14928206	14860755	14221859	10209986	12850194
14504463	13545046	14504463	10156955	10659337	14706852	09983390	10425664	12848355	12605567	12032730
14504957	12776528	13960792	13306943	13614618	12803736	14727392	14171363	13110953	14557419	13407336
14503698	12996721	13397169	14056230	11262728	13019643	14494026	14739026	10770738	10716948	14159657
14390982	14390992	09666816	14390982	10472191	08577256	10444604	11241258	10062906	09120164	10302949
14533668	13845382	14533668	12647625	11777357	08701232	12613744	11940522	13784636	10157361	10196299
14530042	14062079	14614361	14046459	14168452	14847819	14530042	14964422	11748035	13586607	14518391
14467899	13927968	12831612	12493317	13178786	13053166	12702205	12702199	13903775	12702213	11962060
13973774	13973774	13686488	13189726	13591257	12267308	10100856	10376936	11276477	11600356	10933205
14514437	11295422	12764005	11958356	12499752	13461798	13967338	11559423	12048631	12469064	14514437
14515545	13364142	14515545	13400509	13419464	13670818	09792571	13426931	13225189	15007465	14186530
14526201	13596704	14526201	13288399	14476446	12703071	13603478	10777297	11448200	10722935	08859345
14150523	13050398	11639157	13292508	09723222	14508584	14282230	05673510	14075910	12648230	13296919
14323461	12390257	13239229	13676768	14215346	14876581	14488602	14194441	12544451	14642146	14657722
14016478	14016478	14024646	13782183	08214767	08546913	12278955	11819741	08359185	08584473	09496951
14226766	14226766	12082782	13860369	11288387	14561932	14069381	13892120	14103850	14263484	13474923
14307309	13356923	10897108	14852976	13244120	13200826	14085211	11219676	14721952	14541063	14021314
14330992	13937141	14273958	13163937	12003467	13922303	12859594	14710488	13168760	13097437	14814085
14520023	11217282	14519964	14520023	13660417	13860282	13674088	14452547	11273088	12508084	13672685
14537264	10266702	14905565	09815641	10656099	10784192	09496951	13377311	11641070	10933254	11460818
14464912	06822919	14006548	10215187	07397232	14669714	08353080	10617665	10215260	07738538	10263800
14394851	14394851	12514770	12088999	12178764	14358190	12772015	12442511	13111406	14402175	11813812
14471157	09275889	12881842	08528887	06380698	14888955	14114626	12005814	13013273	07596493	07587807
14542192	14542192	13436613	13474240	12527087	11711840	12336107	09865874	10719089	12025584	10860151
14489169	13021307	13528059	13932661	08164915	13861449	12426391	11771588	13005075	11647170	14195778
14472814	08327479	14221198	13673910	13576225	13241545	11036012	14472814	10968851	14862127	14296061
14537455	13095008	13095291	09571588	13115186	13238045	10098706	09636558	09121154	12928547	11639257
14469748	14469748	08554891	09187140	11847445	09664112	09268883	11567106	08119671	12719777	10891626
14459999	12495948	13772741	12934012	11094190	13614510	14637128	12285014	14854752	08881944	07622146
13921549	10644882	10228062	13045528	14321516	12497953	13446458	10829313	09532721	12795020	12106382
14338285	10988785	11015993	10135947	10794533	10794508	13436980	11520817	12113994	11444355	07618631
14529248	13406972	14511273	14493416	13686169	11487552	13863542	12816108	14886871	13602533	13525502
14534742	14534742	14918973	15058856	12769167	14046150	13742247	08527329	12767482	15048053	14016905
14245079	14245079	11343328	11807466	11595985	10608338	10959788	12211122	11566059	12624776	10650344
14016045	10876980	12905756	12197077	10341339	10249369	12748843	13216715	14692613	10820826	12153584
14476299	14476299	14503303	13634159	10692543	10115963	11574455	13770258	12220827	11666764	14969690
14015353	14015353	11128633	09853111	09574850	09023547	14171584	14043138	13495011	11016558	12205294
14536068	11964092	14536068	12060115	12890045	14827862	12499788	13452140	12955565	13629931	13791305
14031001	07691501	14247844	06793768	08982982	12798963	08514912	06372301	06774963	09891046	14120196
14538944	13451947	14538944	13533816	13779512	10105431	13364924	13682326	10735845	09783157	09816436
14267008	11345901	10631595	12401145	11170820	10770738	10171247	11550553	10954835	11155174	11702616
14538951	14538951	13762417	08106144	12627652	10753325	13314339	07203152	14604430	09789610	11569349
14013182	14013182	11811489	14708350	10265660	09811445	12736053	10382784	08946418	09182979	10775370
